subcategoria,campo_unificado,var,var_alias,description,5,6,is_category,values
Genética,rs11652805_G,rs11652805_G,rs11652805_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs10512572_A,rs10512572_A,rs10512572_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs2125345_G,rs2125345_G,rs2125345_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs1805081_G,rs1805081_G,rs1805081_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs7238445_A,rs7238445_A,rs7238445_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs17782313_G,rs17782313_G,rs17782313_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs12970134_A,rs12970134_A,rs12970134_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs4891825_G,rs4891825_G,rs4891825_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs874299_G,rs874299_G,rs874299_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs1862513_G,rs1862513_G,rs1862513_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs3745367_A,rs3745367_A,rs3745367_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs1529729_A,rs1529729_A,rs1529729_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs6511720_A,rs6511720_A,rs6511720_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs688_A,rs688_A,rs688_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs5925_A,rs5925_A,rs5925_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs8113143_C,rs8113143_C,rs8113143_C,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs29941_A,rs29941_A,rs29941_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs11084753_A,rs11084753_A,rs11084753_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs429358_G,rs429358_G,rs429358_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs439401_G,rs439401_G,rs439401_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs2287019_A,rs2287019_A,rs2287019_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs3810291_G,rs3810291_G,rs3810291_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs3745099_G,rs3745099_G,rs3745099_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs36633_G,rs36633_G,rs36633_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs6104567_A,rs6104567_A,rs6104567_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs1884614_G,rs1884614_G,rs1884614_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs2144908_G,rs2144908_G,rs2144908_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs4810479_A,rs4810479_A,rs4810479_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs6065906_G,rs6065906_G,rs6065906_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs3907047_G,rs3907047_G,rs3907047_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs1893590_C,rs1893590_C,rs1893590_C,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs1296819_A,rs1296819_A,rs1296819_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs8135828_A,rs8135828_A,rs8135828_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs4821004_A,rs4821004_A,rs4821004_A,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs2228314_C,rs2228314_C,rs2228314_C,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs738409_C,rs738409_C,rs738409_C,Datos géneticos,,,TRUE,{'is_category': 'true'}
Genética,rs5768007_G,rs5768007_G,rs5768007_G,Datos géneticos,,,TRUE,{'is_category': 'true'}
VI,VI,VI,VI,Variable Independiente creada a partir de Filtros,,,TRUE,{'is_category': 'true'}
VD,VD,VD,VD,Variable Dependiente creada a partir de Filtros,,,TRUE,{'is_category': 'true'}
Información de Salud,porc_mexicanos_obesidad_intervalos,,,"Aproximadamente, ¿qué proporción de mexicanos adultos padecen obesidad?",,,TRUE,"{'options': {'a': 'menos de 10%', 'b': '10 - 30%', 'c': '30 - 50%', 'd': '50 - 70%', 'e': 'mas de 70%', 'f': 'no sabe'}, 'is_category': 'true'}"
Información de Salud,cantidad_calorias_1L_refresco_cat,,,¿Cuántas calorías/kilocalorías hay en un vaso de refresco?,,,TRUE,"{'options': {'a': '0-50', 'b': '50-100', 'c': '100-200', 'd': '200-300', 'e': 'mas de 300', 'f': 'no sabe'}, 'is_category': 'true'}"
Información de Salud,cantidad_calorias_1L_agua_cat,,,¿Cuántas calorías/kilocalorías hay en un vaso de agua?,,,TRUE,"{'options': {'a': '0-50', 'b': '50-100', 'c': '100-200', 'd': '200-300', 'e': 'mas de 300', 'f': 'no sabe'}, 'is_category': 'true'}"
Nutrición,veces_come_fueradecasa_actual,,,"En promedio, ¿cuántas veces por semana comes fuer de casa actualmente?",,,TRUE,"{'options': {'a': 'nunca', 'b': '1 a la semana', 'c': '2 -3 a la semana', 'd': '4-5 a la semana', 'e': '6-8 a la semana', 'f': 'mas de 8 veces por semana', 'g': 'No sabe', 'h': 'Prefiere no respon..."
Nutrición,veces_come_fueradecasa_1anio,,,"En promedio, ¿cuánta veces por semana solías comer fuera de casa hace 1 año?",,,TRUE,"{'options': {'a': 'nunca', 'b': '1 a la semana', 'c': '2 -3 a la semana', 'd': '4-5 a la semana', 'e': '6-8 a la semana', 'f': 'mas de 8 veces por semana', 'g': 'No sabe', 'h': 'Prefiere no respon..."
Nutrición,veces_come_fueradecasa_5anios,,,"En promedio, ¿cuánta veces por semana solías comer fuera de casa hace 5 años?",,,TRUE,"{'options': {'a': 'nunca', 'b': '1 a la semana', 'c': '2 -3 a la semana', 'd': '4-5 a la semana', 'e': '6-8 a la semana', 'f': 'mas de 8 veces por semana', 'g': 'No sabe', 'h': 'Prefiere no respon..."
